sensor_id,aircraft_id,event_timestamp,sensor_type,sensor_value,unit,anomaly_status
SN000032709,AC00284,2026-06-17 06:53:00,HydraulicPressure,2065.06,psi,Normal
SN000032710,AC00306,2026-06-21 21:02:00,OilPressure,80.8,psi,Normal
SN000032711,AC01045,2026-02-05 05:08:00,Vibration,7.52,mm/s,Normal
SN000032712,AC00326,2026-03-19 07:52:00,FuelFlow,1147.77,kg/h,Normal
SN000032713,AC00817,2026-01-03 03:18:00,Vibration,4.83,mm/s,Normal
SN000032714,AC00885,2026-05-04 01:30:00,HydraulicPressure,1881.02,psi,Normal
SN000032715,AC00911,2026-02-28 18:01:00,EngineTemp,113.34,C,Normal
SN000032716,AC00811,2026-01-29 21:08:00,EngineTemp,106.83,C,Normal
SN000032717,AC00700,2026-03-15 04:05:00,HydraulicPressure,2055.42,psi,Warning
SN000032718,AC00873,2026-01-28 08:14:00,HydraulicPressure,2155.75,psi,Normal
SN000032719,AC00420,2026-04-11 08:18:00,FuelFlow,2336.86,kg/h,Normal
SN000032720,AC00799,2026-04-29 00:04:00,Vibration,1.1,mm/s,Warning
SN000032721,AC01178,2026-06-16 09:29:00,CabinPressure,7.46,psi,Normal
SN000032722,AC00089,2026-01-25 22:30:00,Vibration,5.5,mm/s,Warning
SN000032723,AC00433,2026-01-04 10:35:00,CabinPressure,7.29,psi,Normal
SN000032724,AC00613,2026-03-26 23:36:00,OilPressure,28.28,psi,Normal
SN000032725,AC00354,2026-01-21 12:43:00,OilPressure,63.71,psi,Normal
SN000032726,AC00085,2026-03-22 09:30:00,EngineTemp,95.42,C,Normal
SN000032727,AC00713,2026-04-13 02:06:00,CabinPressure,8.44,psi,Normal
SN000032728,AC00511,2026-06-15 04:32:00,OilPressure,59.4,psi,Normal
SN000032729,AC00043,2026-06-16 19:19:00,FuelFlow,2190.25,kg/h,Normal
SN000032730,AC00595,2026-04-05 23:04:00,OilPressure,39.29,psi,Normal
SN000032731,AC00956,2026-03-13 11:33:00,FuelFlow,2730.41,kg/h,Normal
SN000032732,AC00995,2026-07-01 10:12:00,EngineTemp,85.54,C,Normal
SN000032733,AC00404,2026-04-29 14:46:00,Vibration,7.24,mm/s,Normal
SN000032734,AC00142,2026-03-26 19:52:00,OilPressure,79.31,psi,Normal
SN000032735,AC01044,2026-05-12 09:07:00,EngineTemp,109.09,C,Normal
SN000032736,AC00851,2026-06-13 23:38:00,OilPressure,53.0,psi,Normal
SN000032737,AC00808,2026-06-26 20:08:00,HydraulicPressure,3134.88,psi,Normal
SN000032738,AC01031,2026-06-27 14:53:00,HydraulicPressure,1889.49,psi,Normal
SN000032739,AC00284,2026-03-30 07:38:00,FuelFlow,2246.86,kg/h,Normal
SN000032740,AC00753,2026-01-29 02:24:00,HydraulicPressure,2744.44,psi,Normal
SN000032741,AC00948,2026-01-17 07:15:00,FuelFlow,2133.97,kg/h,Normal
SN000032742,AC00105,2026-05-30 00:57:00,Vibration,5.46,mm/s,Normal
SN000032743,AC00278,2026-04-04 11:04:00,HydraulicPressure,2508.18,psi,Normal
SN000032744,AC00878,2026-01-30 06:34:00,HydraulicPressure,2876.62,psi,Normal
SN000032745,AC00149,2026-04-10 17:13:00,FuelFlow,776.45,kg/h,Normal
SN000032746,AC00624,2026-02-08 22:17:00,Vibration,5.18,mm/s,Normal
SN000032747,AC01195,2026-02-13 00:45:00,HydraulicPressure,2816.88,psi,Warning
SN000032748,AC00386,2026-01-18 03:00:00,OilPressure,100.36,psi,Warning
SN000032749,AC00830,2026-05-31 22:08:00,Vibration,3.3,mm/s,Warning
SN000032750,AC00998,2026-01-22 05:40:00,CabinPressure,7.69,psi,Normal
SN000032751,AC00450,2026-06-03 08:21:00,EngineTemp,94.79,C,Normal
SN000032752,AC01133,2026-04-22 22:02:00,Vibration,2.1,mm/s,Normal
SN000032753,AC00955,2026-01-30 13:35:00,FuelFlow,2767.55,kg/h,Normal
SN000032754,AC00503,2026-02-24 07:46:00,EngineTemp,76.48,C,Normal
SN000032755,AC00887,2026-01-24 16:57:00,FuelFlow,820.08,kg/h,Normal
SN000032756,AC00880,2026-01-19 18:00:00,EngineTemp,110.48,C,Normal
SN000032757,AC01001,2026-01-17 13:12:00,HydraulicPressure,2605.27,psi,Normal
SN000032758,AC00682,2026-06-27 09:50:00,HydraulicPressure,1846.76,psi,Normal
SN000032759,AC00251,2026-03-08 17:56:00,OilPressure,68.24,psi,Normal
SN000032760,AC00780,2026-01-11 05:19:00,FuelFlow,617.29,kg/h,Normal
SN000032761,AC01055,2026-04-20 03:40:00,FuelFlow,1705.87,kg/h,Normal
SN000032762,AC00401,2026-01-28 21:29:00,HydraulicPressure,2126.62,psi,Normal
SN000032763,AC00189,2026-02-08 01:25:00,Vibration,3.39,mm/s,Normal
SN000032764,AC00969,2026-03-27 11:53:00,HydraulicPressure,2008.28,psi,Normal
SN000032765,AC00117,2026-02-13 20:43:00,CabinPressure,7.21,psi,Normal
SN000032766,AC00416,2026-03-09 21:39:00,HydraulicPressure,2840.26,psi,Normal
SN000032767,AC00690,2026-02-11 20:54:00,EngineTemp,96.15,C,Normal
SN000032768,AC00074,2026-04-10 04:06:00,EngineTemp,95.4,C,Normal
SN000032769,AC01072,2026-02-15 14:45:00,HydraulicPressure,2652.81,psi,Normal
SN000032770,AC00149,2026-05-10 09:49:00,EngineTemp,111.4,C,Normal
SN000032771,AC01115,2026-05-08 16:41:00,HydraulicPressure,1923.7,psi,Normal
SN000032772,AC00154,2026-06-25 09:34:00,EngineTemp,93.97,C,Normal
SN000032773,AC00127,2026-01-01 07:39:00,EngineTemp,110.33,C,Normal
SN000032774,AC00247,2026-06-26 00:58:00,HydraulicPressure,2927.27,psi,Normal
SN000032775,AC00394,2026-04-13 10:00:00,FuelFlow,2924.61,kg/h,Normal
SN000032776,AC00275,2026-06-21 16:34:00,Vibration,1.16,mm/s,Normal
SN000032777,AC00158,2026-03-02 23:05:00,Vibration,3.2,mm/s,Normal
SN000032778,AC01169,2026-05-19 08:32:00,HydraulicPressure,2088.9,psi,Normal
SN000032779,AC01092,2026-03-20 09:26:00,Vibration,3.83,mm/s,Warning
SN000032780,AC00199,2026-05-28 19:23:00,FuelFlow,823.77,kg/h,Normal
SN000032781,AC01007,2026-04-05 06:24:00,Vibration,5.0,mm/s,Normal
SN000032782,AC00130,2026-05-22 18:38:00,OilPressure,83.28,psi,Normal
SN000032783,AC00174,2026-05-27 20:30:00,Vibration,6.25,mm/s,Normal
SN000032784,AC00646,2026-03-07 11:59:00,OilPressure,42.84,psi,Normal
SN000032785,AC00873,2026-04-01 03:25:00,HydraulicPressure,3110.03,psi,Normal
SN000032786,AC00433,2026-04-14 23:04:00,FuelFlow,4863.12,kg/h,Critical
SN000032787,AC00650,2026-03-21 22:23:00,HydraulicPressure,1880.06,psi,Normal
SN000032788,AC00168,2026-03-15 10:53:00,FuelFlow,1590.38,kg/h,Normal
SN000032789,AC00024,2026-01-11 15:00:00,Vibration,2.56,mm/s,Normal
SN000032790,AC00050,2026-06-06 09:53:00,HydraulicPressure,3147.29,psi,Normal
SN000032791,AC00035,2026-05-31 09:35:00,EngineTemp,111.61,C,Normal
SN000032792,AC00339,2026-06-10 11:08:00,OilPressure,46.65,psi,Normal
SN000032793,AC01158,2026-02-10 05:28:00,OilPressure,42.59,psi,Normal
SN000032794,AC00698,2026-03-09 11:07:00,EngineTemp,123.92,C,Warning
SN000032795,AC00470,2026-06-17 14:02:00,HydraulicPressure,3170.61,psi,Normal
SN000032796,AC00112,2026-03-13 03:57:00,EngineTemp,109.56,C,Normal
SN000032797,AC00821,2026-04-03 00:57:00,CabinPressure,8.46,psi,Normal
SN000032798,AC01016,2026-06-29 10:22:00,EngineTemp,99.84,C,Normal
SN000032799,AC00523,2026-02-12 05:26:00,Vibration,0.7,mm/s,Normal
SN000032800,AC00379,2026-04-08 18:49:00,CabinPressure,8.37,psi,Normal
SN000032801,AC00075,2026-02-28 00:52:00,CabinPressure,7.27,psi,Normal
SN000032802,AC00417,2026-04-26 04:50:00,HydraulicPressure,2505.77,psi,Normal
SN000032803,AC00614,2026-05-29 05:19:00,FuelFlow,2573.51,kg/h,Normal
SN000032804,AC00214,2026-06-01 09:07:00,CabinPressure,8.18,psi,Normal
SN000032805,AC00738,2026-03-24 08:49:00,CabinPressure,7.57,psi,Normal
SN000032806,AC00963,2026-02-03 21:43:00,OilPressure,80.8,psi,Normal
SN000032807,AC01158,2026-02-22 22:42:00,Vibration,5.53,mm/s,Normal
SN000032808,AC01120,2026-05-23 15:21:00,FuelFlow,2032.93,kg/h,Normal
SN000032809,AC00697,2026-05-08 17:50:00,OilPressure,55.92,psi,Normal
SN000032810,AC00020,2026-04-28 06:03:00,CabinPressure,8.11,psi,Normal
SN000032811,AC00499,2026-01-26 11:47:00,CabinPressure,8.06,psi,Normal
SN000032812,AC00843,2026-03-30 14:00:00,FuelFlow,1551.82,kg/h,Normal
SN000032813,AC00414,2026-06-02 21:45:00,EngineTemp,112.52,C,Normal
SN000032814,AC00139,2026-03-10 11:51:00,HydraulicPressure,3166.2,psi,Normal
SN000032815,AC00407,2026-03-03 16:51:00,HydraulicPressure,3739.15,psi,Warning
SN000032816,AC00086,2026-04-13 09:26:00,FuelFlow,1685.78,kg/h,Normal
SN000032817,AC00447,2026-03-06 01:25:00,FuelFlow,444.97,kg/h,Warning
SN000032818,AC00366,2026-04-08 06:25:00,CabinPressure,7.72,psi,Normal
SN000032819,AC00378,2026-01-21 00:16:00,CabinPressure,7.36,psi,Normal
SN000032820,AC00982,2026-06-16 19:30:00,OilPressure,83.48,psi,Normal
SN000032821,AC00476,2026-03-24 13:03:00,EngineTemp,112.15,C,Normal
SN000032822,AC00636,2026-04-23 13:31:00,OilPressure,26.94,psi,Normal
SN000032823,AC00519,2026-03-27 13:03:00,EngineTemp,113.82,C,Normal
SN000032824,AC00858,2026-04-25 02:17:00,FuelFlow,1239.48,kg/h,Normal
SN000032825,AC00455,2026-06-09 12:08:00,HydraulicPressure,2736.16,psi,Normal
SN000032826,AC00830,2026-03-23 16:07:00,Vibration,4.53,mm/s,Normal
SN000032827,AC00993,2026-03-28 18:20:00,HydraulicPressure,2322.45,psi,Normal
SN000032828,AC00953,2026-02-15 01:03:00,EngineTemp,98.73,C,Normal
SN000032829,AC01068,2026-04-30 15:34:00,FuelFlow,2027.52,kg/h,Normal
SN000032830,AC00834,2026-02-24 18:03:00,CabinPressure,7.01,psi,Normal
SN000032831,AC00760,2026-01-26 18:49:00,OilPressure,73.96,psi,Normal
SN000032832,AC00260,2026-04-14 21:45:00,Vibration,4.39,mm/s,Normal
SN000032833,AC00549,2026-07-01 18:29:00,EngineTemp,101.87,C,Normal
SN000032834,AC00641,2026-01-06 04:07:00,EngineTemp,90.31,C,Normal
SN000032835,AC00182,2026-06-18 07:42:00,CabinPressure,8.39,psi,Normal
SN000032836,AC00619,2026-03-24 11:40:00,CabinPressure,8.6,psi,Normal
SN000032837,AC00381,2026-03-07 21:38:00,CabinPressure,7.42,psi,Normal
SN000032838,AC00959,2026-04-11 05:20:00,OilPressure,78.7,psi,Normal
SN000032839,AC00021,2026-05-28 17:59:00,HydraulicPressure,2369.34,psi,Normal
SN000032840,AC00177,2026-04-09 02:58:00,FuelFlow,2605.42,kg/h,Normal
SN000032841,AC00318,2026-05-04 08:32:00,OilPressure,66.24,psi,Normal
SN000032842,AC00708,2026-01-01 12:15:00,EngineTemp,78.41,C,Normal
SN000032843,AC00950,2026-02-23 08:14:00,CabinPressure,7.85,psi,Normal
SN000032844,AC00101,2026-03-23 01:51:00,OilPressure,64.46,psi,Normal
SN000032845,AC01044,2026-04-25 00:02:00,OilPressure,34.87,psi,Normal
SN000032846,AC00299,2026-02-27 19:46:00,Vibration,3.55,mm/s,Normal
SN000032847,AC01017,2026-02-17 06:36:00,HydraulicPressure,2430.99,psi,Normal
SN000032848,AC00231,2026-04-28 12:17:00,OilPressure,54.7,psi,Normal
SN000032849,AC01084,2026-04-02 03:16:00,FuelFlow,991.5,kg/h,Normal
SN000032850,AC00233,2026-02-03 02:36:00,HydraulicPressure,2956.03,psi,Normal
SN000032851,AC00065,2026-05-26 16:47:00,HydraulicPressure,2828.81,psi,Normal
SN000032852,AC00679,2026-05-14 17:38:00,FuelFlow,2344.5,kg/h,Normal
SN000032853,AC00245,2026-01-22 05:21:00,FuelFlow,2978.48,kg/h,Normal
SN000032854,AC00805,2026-05-25 07:05:00,OilPressure,77.28,psi,Normal
SN000032855,AC00411,2026-02-06 12:30:00,FuelFlow,1326.16,kg/h,Normal
SN000032856,AC00917,2026-05-29 17:03:00,FuelFlow,766.35,kg/h,Normal
SN000032857,AC00444,2026-02-10 01:53:00,CabinPressure,8.05,psi,Normal
SN000032858,AC00078,2026-06-01 16:34:00,OilPressure,41.94,psi,Warning
SN000032859,AC00368,2026-05-21 15:45:00,HydraulicPressure,2619.07,psi,Normal
SN000032860,AC00469,2026-02-23 10:35:00,Vibration,1.49,mm/s,Normal
SN000032861,AC00057,2026-02-21 20:50:00,CabinPressure,7.04,psi,Normal
SN000032862,AC01145,2026-03-15 05:30:00,OilPressure,38.03,psi,Critical
SN000032863,AC00937,2026-02-22 10:58:00,FuelFlow,1449.91,kg/h,Normal
SN000032864,AC00066,2026-04-07 07:29:00,Vibration,6.59,mm/s,Normal
SN000032865,AC00021,2026-04-20 14:16:00,FuelFlow,2400.2,kg/h,Normal
SN000032866,AC00097,2026-05-09 12:29:00,Vibration,6.74,mm/s,Normal
SN000032867,AC00190,2026-03-07 23:10:00,OilPressure,70.72,psi,Normal
SN000032868,AC00050,2026-02-14 23:03:00,CabinPressure,7.04,psi,Normal
SN000032869,AC00510,2026-02-03 06:59:00,EngineTemp,87.9,C,Normal
SN000032870,AC00897,2026-01-29 21:20:00,HydraulicPressure,2052.66,psi,Normal
SN000032871,AC00568,2026-02-26 05:05:00,OilPressure,69.02,psi,Normal
SN000032872,AC00777,2026-04-10 13:13:00,FuelFlow,658.57,kg/h,Normal
SN000032873,AC01196,2026-06-12 08:34:00,HydraulicPressure,2636.56,psi,Normal
SN000032874,AC01002,2026-03-22 17:45:00,OilPressure,39.05,psi,Normal
SN000032875,AC00029,2026-03-16 03:54:00,Vibration,3.76,mm/s,Normal
SN000032876,AC00676,2026-01-29 11:07:00,HydraulicPressure,3194.16,psi,Normal
SN000032877,AC00105,2026-01-29 04:51:00,OilPressure,45.09,psi,Normal
SN000032878,AC01197,2026-01-25 07:17:00,Vibration,8.34,mm/s,Warning
SN000032879,AC00095,2026-03-09 19:07:00,CabinPressure,7.8,psi,Normal
SN000032880,AC00628,2026-04-29 21:04:00,OilPressure,49.87,psi,Normal
SN000032881,AC00777,2026-03-22 08:53:00,OilPressure,51.64,psi,Normal
SN000032882,AC00659,2026-02-04 21:31:00,FuelFlow,2592.16,kg/h,Normal
SN000032883,AC00213,2026-05-08 20:21:00,CabinPressure,8.55,psi,Normal
SN000032884,AC00283,2026-05-10 23:11:00,OilPressure,31.44,psi,Normal
SN000032885,AC00853,2026-03-08 09:18:00,CabinPressure,8.03,psi,Normal
SN000032886,AC00877,2026-02-07 11:38:00,Vibration,1.35,mm/s,Warning
SN000032887,AC00392,2026-04-07 18:41:00,Vibration,2.46,mm/s,Normal
SN000032888,AC00902,2026-04-19 00:41:00,EngineTemp,105.5,C,Normal
SN000032889,AC00916,2026-03-14 00:10:00,Vibration,6.33,mm/s,Normal
SN000032890,AC00260,2026-01-11 04:05:00,EngineTemp,90.28,C,Normal
SN000032891,AC00483,2026-01-30 21:59:00,FuelFlow,1127.4,kg/h,Normal
SN000032892,AC00064,2026-01-19 07:05:00,FuelFlow,2754.78,kg/h,Normal
SN000032893,AC00339,2026-06-12 23:33:00,CabinPressure,7.04,psi,Normal
SN000032894,AC00548,2026-05-15 20:02:00,CabinPressure,8.16,psi,Normal
SN000032895,AC01198,2026-05-27 12:48:00,HydraulicPressure,2382.66,psi,Normal
SN000032896,AC00359,2026-04-21 10:34:00,HydraulicPressure,3068.37,psi,Normal
SN000032897,AC00090,2026-01-02 01:02:00,Vibration,1.83,mm/s,Normal
SN000032898,AC00230,2026-06-21 13:34:00,CabinPressure,7.63,psi,Normal
SN000032899,AC00941,2026-01-04 10:03:00,HydraulicPressure,2465.8,psi,Normal
SN000032900,AC00087,2026-04-13 10:45:00,EngineTemp,114.7,C,Normal
SN000032901,AC00576,2026-04-30 01:50:00,HydraulicPressure,2344.41,psi,Normal
SN000032902,AC00121,2026-06-22 04:32:00,OilPressure,26.94,psi,Normal
SN000032903,AC01146,2026-05-26 21:38:00,CabinPressure,7.98,psi,Normal
SN000032904,AC01017,2026-05-11 05:25:00,Vibration,5.88,mm/s,Normal
SN000032905,AC00863,2026-06-06 05:17:00,Vibration,3.45,mm/s,Normal
SN000032906,AC00636,2026-04-25 19:57:00,HydraulicPressure,2322.98,psi,Normal
SN000032907,AC00285,2026-06-27 15:25:00,OilPressure,43.64,psi,Normal
SN000032908,AC01032,2026-03-03 10:10:00,FuelFlow,2068.88,kg/h,Warning
SN000032909,AC00704,2026-03-01 08:24:00,OilPressure,51.87,psi,Normal
SN000032910,AC01018,2026-03-02 06:58:00,CabinPressure,8.11,psi,Normal
SN000032911,AC00308,2026-01-22 08:21:00,HydraulicPressure,2555.49,psi,Normal
SN000032912,AC00928,2026-06-01 23:54:00,FuelFlow,2953.64,kg/h,Normal
SN000032913,AC00019,2026-04-18 12:21:00,OilPressure,61.54,psi,Normal
SN000032914,AC00940,2026-05-25 22:33:00,CabinPressure,8.08,psi,Normal
SN000032915,AC01087,2026-01-20 09:13:00,OilPressure,54.36,psi,Normal
SN000032916,AC00183,2026-01-13 15:17:00,OilPressure,65.58,psi,Normal
SN000032917,AC00862,2026-05-29 02:10:00,CabinPressure,7.41,psi,Normal
SN000032918,AC00236,2026-02-02 22:25:00,FuelFlow,2358.92,kg/h,Normal
SN000032919,AC01018,2026-06-17 07:41:00,EngineTemp,89.5,C,Normal
SN000032920,AC00691,2026-06-21 15:34:00,CabinPressure,5.28,psi,Warning
SN000032921,AC00592,2026-04-19 11:03:00,FuelFlow,2028.17,kg/h,Normal
SN000032922,AC00125,2026-03-16 23:55:00,CabinPressure,8.34,psi,Normal
SN000032923,AC00402,2026-04-24 08:30:00,EngineTemp,99.74,C,Normal
SN000032924,AC01020,2026-01-24 18:03:00,HydraulicPressure,2821.86,psi,Normal
SN000032925,AC00641,2026-02-01 13:17:00,Vibration,2.41,mm/s,Normal
SN000032926,AC00555,2026-04-10 00:29:00,OilPressure,70.33,psi,Normal
SN000032927,AC00662,2026-06-12 03:23:00,EngineTemp,76.99,C,Normal
SN000032928,AC01031,2026-02-07 00:13:00,Vibration,0.74,mm/s,Normal
SN000032929,AC00070,2026-02-26 22:41:00,OilPressure,61.26,psi,Normal
SN000032930,AC00866,2026-05-21 22:51:00,Vibration,0.64,mm/s,Normal
SN000032931,AC00690,2026-02-14 14:09:00,FuelFlow,1714.47,kg/h,Normal
SN000032932,AC00926,2026-03-02 16:28:00,HydraulicPressure,2409.81,psi,Normal
SN000032933,AC00514,2026-06-29 21:19:00,CabinPressure,8.11,psi,Normal
SN000032934,AC01039,2026-02-25 23:12:00,FuelFlow,2522.68,kg/h,Normal
SN000032935,AC00309,2026-04-26 17:58:00,HydraulicPressure,2106.51,psi,Normal
SN000032936,AC00266,2026-02-06 22:46:00,FuelFlow,1018.1,kg/h,Normal
SN000032937,AC00481,2026-03-01 18:26:00,Vibration,5.16,mm/s,Normal
SN000032938,AC00082,2026-05-30 22:24:00,OilPressure,25.5,psi,Normal
SN000032939,AC00940,2026-05-04 19:37:00,OilPressure,73.94,psi,Normal
SN000032940,AC00578,2026-05-30 03:56:00,HydraulicPressure,2094.21,psi,Normal
SN000032941,AC00681,2026-01-01 12:33:00,EngineTemp,93.63,C,Normal
SN000032942,AC01179,2026-04-22 22:55:00,FuelFlow,1994.17,kg/h,Normal
SN000032943,AC00008,2026-06-28 06:14:00,OilPressure,38.85,psi,Normal
SN000032944,AC00778,2026-02-10 16:44:00,CabinPressure,7.11,psi,Normal
SN000032945,AC00017,2026-06-04 05:45:00,Vibration,1.73,mm/s,Normal
SN000032946,AC00175,2026-06-07 13:05:00,OilPressure,38.22,psi,Normal
SN000032947,AC00851,2026-05-01 09:54:00,Vibration,0.34,mm/s,Normal
SN000032948,AC00932,2026-03-17 05:31:00,Vibration,4.44,mm/s,Normal
SN000032949,AC00623,2026-01-07 12:13:00,FuelFlow,1692.37,kg/h,Normal
SN000032950,AC00226,2026-06-10 22:31:00,FuelFlow,2626.82,kg/h,Normal
SN000032951,AC00476,2026-04-30 12:29:00,Vibration,2.25,mm/s,Normal
SN000032952,AC00752,2026-05-15 10:13:00,OilPressure,26.54,psi,Normal
SN000032953,AC01082,2026-03-02 10:18:00,EngineTemp,108.58,C,Normal
SN000032954,AC00701,2026-05-03 23:13:00,FuelFlow,2205.15,kg/h,Normal
SN000032955,AC00538,2026-01-29 01:37:00,CabinPressure,8.06,psi,Normal
SN000032956,AC00282,2026-01-17 16:26:00,EngineTemp,87.93,C,Normal
SN000032957,AC00089,2026-05-01 05:45:00,Vibration,1.11,mm/s,Normal
SN000032958,AC00639,2026-04-07 17:52:00,Vibration,4.44,mm/s,Normal
SN000032959,AC00594,2026-05-07 08:38:00,Vibration,1.3,mm/s,Normal
SN000032960,AC00368,2026-04-11 15:52:00,CabinPressure,12.15,psi,Critical
SN000032961,AC00086,2026-03-26 05:06:00,Vibration,2.58,mm/s,Warning
SN000032962,AC00748,2026-02-24 20:44:00,EngineTemp,77.32,C,Normal
SN000032963,AC00221,2026-03-09 16:32:00,Vibration,5.7,mm/s,Warning
SN000032964,AC00319,2026-02-25 10:44:00,HydraulicPressure,2642.78,psi,Normal
SN000032965,AC00979,2026-03-19 03:37:00,OilPressure,32.0,psi,Normal
SN000032966,AC01123,2026-02-05 16:21:00,Vibration,7.44,mm/s,Normal
SN000032967,AC00454,2026-06-03 12:27:00,OilPressure,37.5,psi,Normal
SN000032968,AC00558,2026-03-30 04:56:00,OilPressure,38.24,psi,Normal
SN000032969,AC00023,2026-03-20 19:30:00,FuelFlow,630.03,kg/h,Normal
SN000032970,AC00840,2026-04-09 23:29:00,HydraulicPressure,2107.37,psi,Normal
SN000032971,AC00088,2026-03-09 18:32:00,CabinPressure,8.54,psi,Normal
SN000032972,AC00317,2026-06-16 07:57:00,FuelFlow,757.15,kg/h,Normal
SN000032973,AC00408,2026-05-11 00:12:00,FuelFlow,2549.63,kg/h,Normal
SN000032974,AC00925,2026-02-06 01:10:00,CabinPressure,7.1,psi,Normal
SN000032975,AC01016,2026-03-07 00:58:00,FuelFlow,2829.48,kg/h,Normal
SN000032976,AC00032,2026-03-12 02:32:00,EngineTemp,97.53,C,Normal
SN000032977,AC00797,2026-04-10 22:05:00,CabinPressure,6.08,psi,Warning
SN000032978,AC00868,2026-04-05 23:02:00,EngineTemp,113.46,C,Normal
SN000032979,AC00648,2026-03-16 06:57:00,OilPressure,40.35,psi,Warning
SN000032980,AC00392,2026-01-05 07:12:00,EngineTemp,76.87,C,Normal
SN000032981,AC00745,2026-05-29 23:46:00,EngineTemp,113.18,C,Normal
SN000032982,AC00598,2026-05-25 13:27:00,Vibration,0.7,mm/s,Normal
SN000032983,AC00442,2026-06-15 09:53:00,CabinPressure,8.16,psi,Normal
SN000032984,AC00488,2026-06-06 13:00:00,OilPressure,55.13,psi,Normal
SN000032985,AC00589,2026-04-28 12:41:00,Vibration,1.59,mm/s,Normal
SN000032986,AC00569,2026-03-12 17:01:00,Vibration,7.02,mm/s,Normal
SN000032987,AC00617,2026-06-15 18:01:00,FuelFlow,2055.82,kg/h,Normal
SN000032988,AC00210,2026-06-28 05:36:00,Vibration,3.64,mm/s,Normal
SN000032989,AC00959,2026-06-16 21:30:00,FuelFlow,1397.28,kg/h,Normal
SN000032990,AC00360,2026-04-07 02:44:00,HydraulicPressure,1854.11,psi,Normal
SN000032991,AC00788,2026-06-20 02:07:00,OilPressure,61.36,psi,Normal
SN000032992,AC00387,2026-02-07 21:25:00,CabinPressure,8.55,psi,Normal
SN000032993,AC01140,2026-04-08 17:24:00,OilPressure,58.22,psi,Normal
SN000032994,AC00780,2026-06-15 07:42:00,Vibration,1.11,mm/s,Normal
SN000032995,AC00201,2026-01-01 20:12:00,Vibration,6.94,mm/s,Normal
SN000032996,AC01184,2026-06-02 16:12:00,HydraulicPressure,2553.28,psi,Normal
SN000032997,AC00999,2026-06-10 14:32:00,CabinPressure,7.99,psi,Normal
SN000032998,AC00427,2026-04-16 06:21:00,EngineTemp,102.84,C,Normal
SN000032999,AC00686,2026-04-06 20:31:00,OilPressure,78.94,psi,Normal
SN000033000,AC00691,2026-04-24 19:12:00,FuelFlow,1810.38,kg/h,Normal
SN000033001,AC00329,2026-04-16 01:21:00,CabinPressure,7.6,psi,Normal
SN000033002,AC00305,2026-06-15 14:43:00,EngineTemp,82.83,C,Normal
SN000033003,AC00920,2026-03-07 07:59:00,FuelFlow,2598.88,kg/h,Normal
SN000033004,AC01056,2026-03-28 01:06:00,HydraulicPressure,2207.0,psi,Normal
SN000033005,AC00209,2026-04-12 22:00:00,CabinPressure,8.25,psi,Normal
SN000033006,AC00314,2026-04-16 07:36:00,HydraulicPressure,2307.98,psi,Warning
SN000033007,AC00869,2026-05-04 09:22:00,FuelFlow,956.16,kg/h,Normal
SN000033008,AC01190,2026-05-20 07:30:00,Vibration,5.04,mm/s,Normal
SN000033009,AC00009,2026-03-15 07:55:00,OilPressure,68.33,psi,Normal
SN000033010,AC00655,2026-01-17 11:07:00,CabinPressure,8.23,psi,Normal
SN000033011,AC00764,2026-03-24 22:07:00,FuelFlow,1920.01,kg/h,Normal
SN000033012,AC01134,2026-02-19 14:27:00,HydraulicPressure,2752.94,psi,Normal
SN000033013,AC00491,2026-02-24 23:23:00,Vibration,1.9,mm/s,Normal
SN000033014,AC00855,2026-04-29 05:34:00,CabinPressure,8.12,psi,Normal
SN000033015,AC00716,2026-02-07 07:16:00,FuelFlow,3019.78,kg/h,Normal
SN000033016,AC00632,2026-06-17 02:04:00,EngineTemp,105.68,C,Normal
SN000033017,AC01194,2026-04-04 02:28:00,Vibration,3.73,mm/s,Normal
SN000033018,AC00912,2026-06-23 01:38:00,Vibration,2.1,mm/s,Normal
