flight_id,flight_number,airline,aircraft_id,departure_airport,arrival_airport,scheduled_departure,duration_minutes,distance_km,passengers,status,delay_minutes
FL0009435,AZ7751,SkyBridge,AC00913,BLR,SIN,2026-05-17 07:04:00,864,4600,112,Completed,11
FL0009436,AZ3827,SkyBridge,AC01026,BLR,MIA,2026-01-05 18:03:00,130,7318,251,Completed,11
FL0009437,AZ4320,SkyBridge,AC00120,DFW,DEN,2026-02-14 07:27:00,354,7631,187,Completed,12
FL0009438,AZ7016,SkyBridge,AC00289,SEA,DEN,2026-01-11 11:56:00,382,3654,134,Completed,3
FL0009439,AZ4867,PacificAero,AC00958,LAX,SIN,2026-01-19 19:54:00,440,6325,65,Scheduled,2
FL0009440,AZ8549,GlobalWings,AC00164,DEN,SFO,2026-05-13 14:11:00,147,8083,79,Completed,7
FL0009441,AZ1008,NovaAir,AC01031,DEN,LHR,2026-06-13 00:21:00,73,8443,135,Completed,15
FL0009442,AZ7702,AtlanticJet,AC00118,BOS,DEN,2026-06-13 19:54:00,193,6021,188,Completed,4
FL0009443,AZ2121,AeroSky,AC01194,SFO,LHR,2026-05-17 02:28:00,376,4049,187,Scheduled,9
FL0009444,AZ4372,AeroSky,AC00626,DEN,DEL,2026-04-13 14:56:00,877,3075,167,Completed,3
FL0009445,AZ6138,PacificAero,AC00226,DEL,JFK,2026-04-12 22:08:00,354,3311,71,Completed,6
FL0009446,AZ5021,PacificAero,AC00423,SFO,LAX,2026-05-06 09:11:00,731,7122,197,Scheduled,5
FL0009447,AZ1954,GlobalWings,AC00587,BOS,DEN,2026-04-28 14:11:00,676,4989,95,Completed,14
FL0009448,AZ7921,AeroSky,AC00578,SFO,DEL,2026-03-29 18:31:00,514,2677,230,In Air,6
FL0009449,AZ1616,PacificAero,AC01045,LHR,ATL,2026-01-12 06:01:00,769,6918,204,Scheduled,7
FL0009450,AZ1239,AtlanticJet,AC01195,DEL,BOS,2026-02-28 18:29:00,841,4350,140,Completed,0
FL0009451,AZ798,AtlanticJet,AC00679,ATL,LAX,2026-02-07 09:55:00,862,5620,177,Delayed,54
FL0009452,AZ1657,AtlanticJet,AC00543,LAX,SIN,2026-05-26 01:06:00,759,1882,254,Scheduled,7
FL0009453,AZ2787,AtlanticJet,AC00588,DFW,SFO,2026-01-12 14:06:00,834,6607,194,Delayed,162
FL0009454,AZ5695,AtlanticJet,AC00136,SFO,BOS,2026-01-31 05:00:00,71,4993,143,Completed,8
FL0009455,AZ1488,AeroSky,AC00122,JFK,MIA,2026-04-22 02:36:00,721,7372,229,Completed,11
FL0009456,AZ3610,PacificAero,AC00196,ATL,SIN,2026-01-04 15:16:00,897,5226,97,Completed,11
FL0009457,AZ7748,AtlanticJet,AC00444,BLR,DFW,2026-01-24 11:03:00,368,6361,190,Delayed,20
FL0009458,AZ7371,GlobalWings,AC00486,BOS,SIN,2026-04-21 22:16:00,271,2494,240,Completed,4
FL0009459,AZ2612,NovaAir,AC01087,DFW,MIA,2026-02-13 23:25:00,395,980,161,Scheduled,4
FL0009460,AZ4181,AtlanticJet,AC01106,SFO,SEA,2026-02-21 10:07:00,219,6844,73,Scheduled,3
FL0009461,AZ7183,AtlanticJet,AC00524,JFK,DFW,2026-02-23 19:25:00,690,4556,259,Completed,10
FL0009462,AZ8007,AeroSky,AC00175,ATL,DXB,2026-04-13 13:45:00,881,3098,226,Completed,1
FL0009463,AZ8338,PacificAero,AC00303,LAX,BOS,2026-04-03 04:44:00,618,2782,171,Completed,9
FL0009464,AZ2929,AeroSky,AC00126,DXB,JFK,2026-05-09 12:54:00,637,2378,217,Delayed,193
FL0009465,AZ7728,GlobalWings,AC00630,ATL,ORD,2026-05-25 15:11:00,517,7106,78,Completed,2
FL0009466,AZ5123,NovaAir,AC00123,JFK,SEA,2026-02-05 13:11:00,708,8193,96,Delayed,56
FL0009467,AZ3839,NovaAir,AC00719,BLR,JFK,2026-04-24 02:38:00,340,5416,198,Completed,9
FL0009468,AZ242,AeroSky,AC01001,MIA,LAX,2026-01-30 05:06:00,597,7825,177,Delayed,120
FL0009469,AZ5957,AeroSky,AC01113,SIN,ATL,2026-01-04 06:04:00,162,8050,147,Completed,14
FL0009470,AZ3315,AeroSky,AC00757,ATL,BLR,2026-05-28 03:55:00,552,6862,185,Completed,4
FL0009471,AZ5915,AeroSky,AC00914,LHR,ATL,2026-05-14 11:35:00,160,1124,216,Completed,5
FL0009472,AZ7069,PacificAero,AC00572,ATL,SEA,2026-05-28 05:52:00,133,3938,109,Completed,5
FL0009473,AZ8922,SkyBridge,AC00991,DEN,DXB,2026-01-23 18:55:00,884,4097,156,Delayed,234
FL0009474,AZ1911,NovaAir,AC00369,MIA,SFO,2026-04-10 12:39:00,709,5620,229,Scheduled,1
FL0009475,AZ2154,NovaAir,AC00451,LHR,DFW,2026-04-18 00:54:00,370,1921,198,Completed,4
FL0009476,AZ1794,SkyBridge,AC00142,ATL,MIA,2026-03-16 20:16:00,339,634,87,Completed,4
FL0009477,AZ9333,SkyBridge,AC00501,ORD,DXB,2026-07-01 06:52:00,133,6181,86,Scheduled,12
FL0009478,AZ1627,SkyBridge,AC00921,SIN,ATL,2026-05-16 02:26:00,555,6152,155,Completed,12
FL0009479,AZ7658,GlobalWings,AC00083,DEL,ORD,2026-03-08 07:28:00,221,8286,234,Delayed,8
FL0009480,AZ7124,GlobalWings,AC00935,ORD,SIN,2026-01-14 12:41:00,303,3100,103,Completed,4
FL0009481,AZ1416,GlobalWings,AC00086,ATL,DXB,2026-05-18 21:05:00,746,5641,203,Completed,9
FL0009482,AZ2032,SkyBridge,AC00461,JFK,DEL,2026-01-15 00:05:00,258,3357,117,Completed,12
FL0009483,AZ7946,PacificAero,AC01063,DFW,DEL,2026-01-15 19:16:00,211,2886,215,Completed,14
FL0009484,AZ9712,AtlanticJet,AC00415,SFO,ATL,2026-04-07 21:00:00,855,1764,73,Delayed,1
FL0009485,AZ3686,SkyBridge,AC00465,LHR,BLR,2026-02-16 00:53:00,847,2088,196,Completed,1
FL0009486,AZ4307,AeroSky,AC00989,ATL,BOS,2026-01-03 10:37:00,684,4091,31,Scheduled,12
FL0009487,AZ3691,PacificAero,AC00154,DEN,SFO,2026-01-11 13:00:00,68,5265,185,Delayed,239
FL0009488,AZ2310,AtlanticJet,AC01064,SEA,SIN,2026-03-08 00:21:00,316,2072,231,Delayed,230
FL0009489,AZ736,GlobalWings,AC00052,LHR,BLR,2026-06-26 08:07:00,834,1949,158,Completed,6
FL0009490,AZ1562,GlobalWings,AC00251,ORD,ATL,2026-02-07 15:41:00,566,7972,171,Delayed,142
FL0009491,AZ2587,PacificAero,AC00798,DXB,BOS,2026-05-13 03:08:00,252,6232,176,Delayed,124
FL0009492,AZ5583,NovaAir,AC00376,DFW,DXB,2026-01-26 21:19:00,477,3245,213,Completed,15
FL0009493,AZ7268,SkyBridge,AC00583,BOS,BLR,2026-05-26 02:09:00,696,4871,305,Cancelled,8
FL0009494,AZ5110,GlobalWings,AC00511,SIN,SFO,2026-03-01 22:39:00,451,647,201,In Air,15
FL0009495,AZ7428,AtlanticJet,AC00432,ATL,BLR,2026-03-23 23:19:00,778,496,246,Completed,0
FL0009496,AZ9238,GlobalWings,AC00221,SIN,ORD,2026-03-18 02:14:00,201,8467,231,Completed,12
FL0009497,AZ4089,SkyBridge,AC00012,SEA,JFK,2026-02-21 06:54:00,802,2856,181,Completed,13
FL0009498,AZ7654,PacificAero,AC00377,ATL,DFW,2026-01-24 08:58:00,478,682,178,Delayed,15
FL0009499,AZ435,AeroSky,AC01153,DFW,LHR,2026-05-23 02:06:00,449,2764,204,Completed,14
FL0009500,AZ4684,PacificAero,AC00806,DEL,DXB,2026-06-25 03:29:00,670,6926,207,Completed,3
FL0009501,AZ8183,SkyBridge,AC00581,ORD,DEN,2026-01-30 01:05:00,662,4983,292,Completed,13
FL0009502,AZ3398,GlobalWings,AC00814,BLR,SFO,2026-03-19 17:28:00,252,4338,43,Scheduled,7
FL0009503,AZ2301,PacificAero,AC00613,SIN,MIA,2026-03-05 13:58:00,668,3401,302,Completed,7
FL0009504,AZ5895,AtlanticJet,AC00235,ORD,BLR,2026-01-22 16:07:00,751,1052,111,Scheduled,15
FL0009505,AZ5141,AtlanticJet,AC01080,ORD,LAX,2026-02-13 12:15:00,716,2605,207,Completed,9
FL0009506,AZ6511,SkyBridge,AC00579,SFO,SEA,2026-04-04 08:44:00,588,6696,99,Delayed,8
FL0009507,AZ2576,AeroSky,AC00330,ORD,DFW,2026-06-22 03:04:00,582,1501,140,Completed,2
FL0009508,AZ2550,AeroSky,AC00862,ATL,SFO,2026-05-02 15:58:00,787,6198,299,Completed,14
FL0009509,AZ8879,PacificAero,AC00766,LAX,BOS,2026-01-08 20:51:00,572,977,66,Scheduled,11
FL0009510,AZ2275,GlobalWings,AC01028,SEA,ATL,2026-02-25 16:28:00,139,5580,170,Completed,6
FL0009511,AZ1152,NovaAir,AC01128,ATL,BLR,2026-03-01 11:02:00,260,6644,155,Delayed,101
FL0009512,AZ9029,SkyBridge,AC00065,SIN,LAX,2026-01-28 15:01:00,738,5889,180,Delayed,157
FL0009513,AZ5398,NovaAir,AC00737,ATL,LHR,2026-02-02 09:01:00,411,6892,194,Delayed,145
FL0009514,AZ6650,AtlanticJet,AC01064,ORD,JFK,2026-06-25 14:27:00,50,2800,107,Completed,12
FL0009515,AZ5383,GlobalWings,AC00641,SIN,DEN,2026-05-28 05:15:00,562,5616,126,Completed,1
FL0009516,AZ8392,PacificAero,AC00437,DEL,DFW,2026-04-06 13:42:00,708,3311,283,Completed,13
FL0009517,AZ2828,PacificAero,AC00027,JFK,BLR,2026-05-08 19:34:00,408,1074,243,Completed,1
FL0009518,AZ7634,AtlanticJet,AC00994,BOS,LHR,2026-01-20 05:33:00,598,2529,314,Completed,1
FL0009519,AZ5662,PacificAero,AC00763,ORD,MIA,2026-03-29 21:41:00,350,2568,95,Completed,1
FL0009520,AZ3961,NovaAir,AC00681,MIA,SFO,2026-02-08 14:29:00,242,311,145,Scheduled,2
FL0009521,AZ8121,GlobalWings,AC01094,JFK,SIN,2026-03-03 02:33:00,84,984,167,Completed,4
FL0009522,AZ9591,SkyBridge,AC00944,DXB,SFO,2026-03-23 08:49:00,272,5855,222,Delayed,139
FL0009523,AZ9814,GlobalWings,AC00532,BLR,ATL,2026-02-03 04:08:00,389,4371,232,Completed,3
FL0009524,AZ7964,SkyBridge,AC01118,ORD,BLR,2026-02-21 20:36:00,386,768,242,Scheduled,5
FL0009525,AZ8671,GlobalWings,AC00106,DXB,SIN,2026-04-06 13:35:00,77,6678,292,Delayed,215
FL0009526,AZ6909,NovaAir,AC00465,DEN,BLR,2026-01-17 01:28:00,667,6567,107,Completed,15
FL0009527,AZ1005,NovaAir,AC00397,JFK,DFW,2026-02-23 07:13:00,187,2840,187,Completed,6
FL0009528,AZ765,NovaAir,AC00744,BLR,SEA,2026-01-09 11:37:00,182,7180,241,Completed,13
FL0009529,AZ6641,AeroSky,AC00353,BLR,DEL,2026-01-14 11:53:00,516,1655,72,Completed,2
FL0009530,AZ5611,AeroSky,AC00255,DEL,ATL,2026-01-15 02:30:00,645,2935,111,Delayed,107
FL0009531,AZ7481,AeroSky,AC00742,LAX,ATL,2026-01-24 23:35:00,248,5312,230,Completed,8
FL0009532,AZ8167,AtlanticJet,AC00426,SIN,LHR,2026-02-13 01:51:00,243,6036,179,Delayed,37
FL0009533,AZ7377,AeroSky,AC01123,SIN,ATL,2026-05-20 12:16:00,49,2785,158,Completed,6
FL0009534,AZ1913,GlobalWings,AC00549,SEA,MIA,2026-02-03 12:46:00,218,5131,166,Completed,3
FL0009535,AZ4819,PacificAero,AC00951,DFW,SFO,2026-02-05 06:31:00,382,8304,201,Completed,9
FL0009536,AZ8982,SkyBridge,AC00796,DFW,DEL,2026-06-16 04:45:00,113,3564,19,Scheduled,1
FL0009537,AZ5775,SkyBridge,AC00096,LHR,SEA,2026-06-06 23:59:00,643,1644,126,Scheduled,12
FL0009538,AZ7097,SkyBridge,AC00141,LHR,DXB,2026-04-20 22:38:00,423,2532,237,Completed,3
FL0009539,AZ9069,AeroSky,AC00942,MIA,SFO,2026-04-09 05:07:00,483,702,21,Scheduled,13
FL0009540,AZ6031,SkyBridge,AC00408,ATL,MIA,2026-04-07 19:49:00,339,6506,321,Delayed,15
FL0009541,AZ843,SkyBridge,AC00470,SIN,LHR,2026-05-26 08:36:00,325,1651,143,Delayed,62
FL0009542,AZ5091,NovaAir,AC00496,DFW,DXB,2026-06-06 16:29:00,428,3803,219,Completed,2
FL0009543,AZ8717,AtlanticJet,AC01077,DEL,BOS,2026-06-04 21:53:00,457,8212,130,Completed,0
FL0009544,AZ2665,SkyBridge,AC00471,SFO,LHR,2026-04-04 10:13:00,242,8233,166,Completed,1
FL0009545,AZ5994,GlobalWings,AC01091,DXB,SEA,2026-03-04 19:12:00,724,1207,130,Delayed,161
FL0009546,AZ1630,NovaAir,AC00656,ORD,SEA,2026-04-14 14:58:00,590,4306,231,Completed,10
FL0009547,AZ8494,PacificAero,AC00982,SFO,LAX,2026-07-01 17:27:00,447,7696,211,Completed,14
FL0009548,AZ1824,AtlanticJet,AC01116,BLR,DEL,2026-05-30 06:00:00,507,1981,154,Scheduled,14
FL0009549,AZ7859,GlobalWings,AC00298,DFW,ORD,2026-01-05 07:29:00,849,3288,267,In Air,15
FL0009550,AZ5626,AtlanticJet,AC01019,ORD,MIA,2026-05-27 08:08:00,264,2993,163,Completed,14
FL0009551,AZ7401,SkyBridge,AC01138,DXB,SFO,2026-02-12 14:07:00,627,6057,82,In Air,15
FL0009552,AZ2948,AeroSky,AC00789,DEL,ATL,2026-06-11 01:06:00,148,872,147,Delayed,106
FL0009553,AZ5142,PacificAero,AC00123,LAX,LHR,2026-03-29 12:09:00,341,6095,5,Scheduled,0
FL0009554,AZ2153,GlobalWings,AC00106,SFO,BOS,2026-06-26 18:07:00,490,1876,87,Delayed,206
FL0009555,AZ3619,SkyBridge,AC00093,ORD,MIA,2026-01-20 12:53:00,139,7340,189,Completed,11
FL0009556,AZ1590,SkyBridge,AC00126,DFW,ORD,2026-05-04 17:29:00,310,6676,137,Completed,0
FL0009557,AZ874,PacificAero,AC00816,SIN,SEA,2026-02-12 20:24:00,228,6599,261,Completed,7
FL0009558,AZ6233,AeroSky,AC00861,MIA,DFW,2026-06-08 18:17:00,800,1772,242,Completed,13
FL0009559,AZ1169,NovaAir,AC00749,SIN,DEN,2026-05-22 21:51:00,289,6001,295,Completed,11
FL0009560,AZ9452,AeroSky,AC00350,JFK,SEA,2026-05-11 08:44:00,880,4650,191,Completed,1
FL0009561,AZ1827,PacificAero,AC01175,LHR,SEA,2026-03-19 08:26:00,102,4647,140,Completed,8
FL0009562,AZ617,AeroSky,AC00867,JFK,DEL,2026-06-18 03:47:00,103,3827,107,Completed,15
FL0009563,AZ3789,NovaAir,AC01051,SIN,SFO,2026-04-25 04:25:00,741,3209,231,Delayed,226
FL0009564,AZ2649,PacificAero,AC00831,BOS,ORD,2026-01-07 04:55:00,533,6701,266,Completed,15
FL0009565,AZ2551,GlobalWings,AC00554,LAX,JFK,2026-05-17 13:21:00,839,5338,201,Delayed,132
FL0009566,AZ412,SkyBridge,AC00476,BOS,DEL,2026-06-05 03:39:00,780,4153,111,Completed,14
FL0009567,AZ8575,AtlanticJet,AC01030,ORD,MIA,2026-05-25 23:27:00,686,4270,246,Completed,8
FL0009568,AZ2435,SkyBridge,AC01171,SIN,SFO,2026-05-27 19:27:00,181,5387,145,Completed,9
FL0009569,AZ3372,AtlanticJet,AC00708,LHR,DEL,2026-04-27 19:50:00,202,5855,220,Delayed,60
FL0009570,AZ9177,GlobalWings,AC00661,MIA,DEN,2026-05-27 01:13:00,427,2583,65,Scheduled,0
FL0009571,AZ910,SkyBridge,AC01048,ATL,JFK,2026-05-10 09:13:00,259,3375,183,Completed,12
FL0009572,AZ370,NovaAir,AC00904,SEA,DXB,2026-03-11 21:42:00,873,1915,175,Completed,11
FL0009573,AZ2521,PacificAero,AC00257,DXB,JFK,2026-06-04 17:38:00,426,4991,302,Completed,8
FL0009574,AZ3025,SkyBridge,AC01075,LAX,SFO,2026-06-23 13:58:00,573,4579,71,Completed,10
FL0009575,AZ9028,AeroSky,AC00331,BOS,SFO,2026-06-16 14:15:00,136,1899,223,Delayed,49
FL0009576,AZ3503,AtlanticJet,AC00457,SEA,LAX,2026-04-01 18:50:00,215,5959,169,Completed,11
FL0009577,AZ5897,PacificAero,AC01033,LHR,MIA,2026-05-25 06:43:00,169,1368,29,Scheduled,6
FL0009578,AZ1537,AtlanticJet,AC00823,DFW,MIA,2026-05-12 21:38:00,400,6626,251,Completed,7
FL0009579,AZ2306,NovaAir,AC00711,BOS,SIN,2026-03-28 07:58:00,715,5194,123,Delayed,158
FL0009580,AZ4548,GlobalWings,AC01094,SIN,LHR,2026-06-15 03:35:00,455,1394,223,Completed,2
FL0009581,AZ8736,SkyBridge,AC00513,ATL,ORD,2026-01-02 00:00:00,676,3937,278,In Air,13
FL0009582,AZ3281,GlobalWings,AC00055,BLR,LHR,2026-04-02 09:38:00,59,6407,172,Scheduled,1
FL0009583,AZ5153,SkyBridge,AC01190,DXB,ORD,2026-05-18 16:30:00,837,2130,106,Delayed,212
FL0009584,AZ1777,AtlanticJet,AC00320,SFO,SIN,2026-06-06 01:59:00,588,3089,183,Completed,11
FL0009585,AZ4306,AeroSky,AC00680,SFO,ATL,2026-05-19 22:19:00,133,3340,238,Delayed,172
FL0009586,AZ5221,NovaAir,AC00926,BLR,ATL,2026-06-12 04:49:00,409,1712,92,Scheduled,5
FL0009587,AZ6780,NovaAir,AC00314,SFO,ORD,2026-04-25 17:50:00,832,1007,45,Scheduled,2
FL0009588,AZ996,AeroSky,AC00624,DFW,BOS,2026-01-02 02:10:00,800,8004,316,Completed,7
FL0009589,AZ3368,AtlanticJet,AC00574,MIA,DFW,2026-04-13 10:39:00,848,1158,115,Completed,1
FL0009590,AZ1202,PacificAero,AC00384,ATL,LHR,2026-01-19 20:56:00,381,5717,176,In Air,12
FL0009591,AZ3770,GlobalWings,AC00286,MIA,SIN,2026-06-22 04:30:00,692,6073,221,Completed,1
FL0009592,AZ1437,GlobalWings,AC00352,SFO,MIA,2026-03-30 22:02:00,146,6603,88,Delayed,193
FL0009593,AZ2591,PacificAero,AC00225,SFO,BLR,2026-02-09 06:06:00,232,5280,147,Cancelled,6
FL0009594,AZ5594,AtlanticJet,AC00328,DXB,LHR,2026-03-18 21:22:00,511,5023,139,Completed,9
FL0009595,AZ2812,AtlanticJet,AC00760,SFO,LHR,2026-03-28 11:22:00,301,1523,65,Completed,6
FL0009596,AZ4224,SkyBridge,AC00867,SFO,MIA,2026-06-15 08:25:00,172,4132,134,Completed,3
FL0009597,AZ7084,GlobalWings,AC00100,ATL,SEA,2026-02-11 19:41:00,805,7080,135,Scheduled,0
FL0009598,AZ984,NovaAir,AC00811,DEN,BLR,2026-05-25 09:09:00,316,4422,170,Delayed,151
FL0009599,AZ1084,SkyBridge,AC00931,SEA,LHR,2026-03-25 11:57:00,46,1284,75,Completed,3
FL0009600,AZ8718,AtlanticJet,AC00223,DXB,DEL,2026-06-17 07:55:00,626,5214,235,In Air,2
FL0009601,AZ8607,NovaAir,AC01149,SEA,DEL,2026-05-22 19:08:00,351,4874,229,Cancelled,10
FL0009602,AZ8054,AeroSky,AC01074,DXB,ORD,2026-02-04 01:18:00,747,601,288,Completed,10
FL0009603,AZ2116,GlobalWings,AC00602,DXB,ORD,2026-02-26 02:56:00,202,7708,165,Delayed,199
FL0009604,AZ6213,AeroSky,AC00963,LAX,DXB,2026-05-08 16:31:00,599,864,207,Completed,11
FL0009605,AZ3502,GlobalWings,AC00601,BLR,DFW,2026-03-11 04:27:00,784,1291,148,Completed,1
FL0009606,AZ7784,SkyBridge,AC00991,DEN,BLR,2026-06-26 16:02:00,860,4438,227,Delayed,203
FL0009607,AZ884,GlobalWings,AC00970,BLR,SIN,2026-06-08 10:13:00,666,7035,10,Cancelled,0
FL0009608,AZ2272,GlobalWings,AC00769,SIN,ORD,2026-01-12 10:54:00,122,8039,238,Scheduled,3
FL0009609,AZ814,NovaAir,AC00609,DEL,SIN,2026-01-19 02:26:00,331,2187,182,Completed,13
FL0009610,AZ8777,GlobalWings,AC00696,ORD,LHR,2026-05-09 13:43:00,381,8256,250,In Air,12
FL0009611,AZ3846,GlobalWings,AC00293,ATL,BLR,2026-03-07 13:01:00,584,3533,244,Completed,8
FL0009612,AZ1716,PacificAero,AC00825,BLR,DFW,2026-03-12 18:47:00,834,1086,2,Scheduled,0
FL0009613,AZ7710,GlobalWings,AC01142,LAX,LHR,2026-03-16 19:43:00,461,1623,321,Scheduled,9
FL0009614,AZ9479,PacificAero,AC00126,DFW,ORD,2026-02-15 16:55:00,731,3526,215,Completed,7
FL0009615,AZ5755,AeroSky,AC00576,SEA,DXB,2026-03-24 09:34:00,856,4490,148,Completed,11
FL0009616,AZ2956,GlobalWings,AC00419,JFK,SEA,2026-05-03 17:20:00,542,3827,109,Delayed,7
FL0009617,AZ5471,SkyBridge,AC00112,DEL,SIN,2026-01-02 06:13:00,293,8106,218,Completed,13
FL0009618,AZ3265,NovaAir,AC00627,SEA,LAX,2026-04-15 21:49:00,447,3282,44,Scheduled,0
FL0009619,AZ9674,PacificAero,AC00971,BOS,LHR,2026-05-02 22:14:00,900,970,216,Completed,5
FL0009620,AZ2919,AtlanticJet,AC00045,JFK,SIN,2026-03-09 15:53:00,97,2886,180,Completed,7
FL0009621,AZ7347,PacificAero,AC00164,SFO,ATL,2026-01-03 12:28:00,472,2536,199,Completed,4
FL0009622,AZ614,NovaAir,AC00128,LHR,DXB,2026-03-30 01:05:00,866,6106,82,Completed,11
FL0009623,AZ435,AtlanticJet,AC00197,MIA,DEL,2026-06-04 17:13:00,94,5605,199,Completed,11
FL0009624,AZ7621,PacificAero,AC00873,LAX,ORD,2026-06-12 18:02:00,78,981,193,Delayed,40
FL0009625,AZ694,AtlanticJet,AC01041,BLR,LAX,2026-01-05 15:10:00,394,4980,105,Scheduled,6
FL0009626,AZ4640,AeroSky,AC00625,MIA,LHR,2026-06-05 21:41:00,233,4983,226,Delayed,195
FL0009627,AZ1600,NovaAir,AC00688,DFW,SEA,2026-02-22 22:06:00,408,6316,124,Completed,4
FL0009628,AZ9751,AtlanticJet,AC00267,DXB,DEN,2026-02-19 02:35:00,356,758,45,Cancelled,14
FL0009629,AZ3710,GlobalWings,AC00871,SEA,MIA,2026-03-11 06:49:00,899,7723,242,In Air,10
FL0009630,AZ1291,GlobalWings,AC00788,ATL,DEL,2026-05-20 06:41:00,456,8342,86,Delayed,177
FL0009631,AZ1003,AtlanticJet,AC00465,SFO,JFK,2026-06-16 12:09:00,624,6943,264,In Air,8
FL0009632,AZ2383,PacificAero,AC01053,DFW,SFO,2026-06-06 15:34:00,779,2444,315,Cancelled,2
FL0009633,AZ2484,AeroSky,AC00035,DXB,DEL,2026-03-15 01:35:00,128,4041,106,Completed,2
FL0009634,AZ7134,NovaAir,AC00091,SIN,SEA,2026-05-13 13:38:00,692,2922,120,Completed,10
FL0009635,AZ9119,PacificAero,AC01079,LHR,ATL,2026-01-28 20:13:00,852,4600,77,Scheduled,8
FL0009636,AZ9056,AeroSky,AC00575,DEL,LAX,2026-05-19 04:54:00,737,1010,184,In Air,10
FL0009637,AZ9863,SkyBridge,AC01152,BLR,LHR,2026-05-20 13:07:00,351,6185,179,Completed,15
FL0009638,AZ7253,GlobalWings,AC00493,MIA,DEL,2026-03-02 18:08:00,526,1378,47,Scheduled,8
FL0009639,AZ9059,GlobalWings,AC00972,LHR,BLR,2026-06-12 17:40:00,45,1080,234,Scheduled,9
FL0009640,AZ9176,AeroSky,AC01119,SEA,SFO,2026-03-12 09:30:00,486,6739,114,Completed,5
FL0009641,AZ5343,PacificAero,AC00251,DEL,SFO,2026-04-11 11:27:00,756,695,263,Completed,6
FL0009642,AZ329,GlobalWings,AC01177,DEL,DXB,2026-06-16 02:33:00,191,5637,44,Scheduled,13
FL0009643,AZ4957,AeroSky,AC00744,DEL,BOS,2026-01-10 22:36:00,391,2437,181,Completed,15
FL0009644,AZ1491,PacificAero,AC01187,BOS,ORD,2026-02-24 19:00:00,858,4622,183,Completed,13
FL0009645,AZ5582,AtlanticJet,AC01079,JFK,LHR,2026-06-13 11:54:00,381,2418,228,Scheduled,6
FL0009646,AZ3390,AeroSky,AC00356,SFO,ORD,2026-03-16 12:35:00,55,3226,298,Completed,1
FL0009647,AZ826,PacificAero,AC00323,DXB,ATL,2026-04-20 09:27:00,157,1178,116,In Air,2
FL0009648,AZ6352,AtlanticJet,AC00748,SIN,LAX,2026-01-02 02:32:00,495,1046,292,Delayed,171
FL0009649,AZ9589,PacificAero,AC00982,BLR,LHR,2026-02-13 15:49:00,228,3754,197,Delayed,33
FL0009650,AZ7515,GlobalWings,AC00606,DFW,DEL,2026-06-27 20:52:00,218,649,296,Completed,1
FL0009651,AZ7296,PacificAero,AC00133,JFK,LHR,2026-06-27 21:34:00,522,6751,224,Completed,6
FL0009652,AZ7489,GlobalWings,AC00739,DEL,SFO,2026-06-30 06:12:00,763,7696,279,Completed,7
FL0009653,AZ8722,PacificAero,AC00520,SIN,DFW,2026-05-02 18:34:00,798,4812,185,Completed,2
FL0009654,AZ6169,SkyBridge,AC00018,JFK,SFO,2026-02-06 05:24:00,470,6500,69,Delayed,84
FL0009655,AZ7638,NovaAir,AC00155,SIN,DFW,2026-04-26 01:19:00,376,2935,223,Scheduled,1
FL0009656,AZ6459,NovaAir,AC01041,SFO,MIA,2026-05-29 11:13:00,551,5636,173,Completed,9
FL0009657,AZ9021,NovaAir,AC00623,LHR,ORD,2026-03-13 18:26:00,868,3235,119,Delayed,117
FL0009658,AZ1098,PacificAero,AC01067,SFO,BLR,2026-01-30 21:19:00,404,8067,137,Completed,3
FL0009659,AZ1643,GlobalWings,AC00408,JFK,ATL,2026-04-21 07:50:00,473,7128,141,Completed,6
FL0009660,AZ898,AeroSky,AC00231,JFK,BOS,2026-04-28 21:55:00,803,6866,78,Completed,4
FL0009661,AZ8906,AeroSky,AC01104,LAX,LHR,2026-01-01 15:13:00,596,6485,290,Delayed,40
FL0009662,AZ124,GlobalWings,AC00925,BOS,LHR,2026-05-15 03:17:00,841,598,68,Delayed,223
FL0009663,AZ9938,NovaAir,AC00537,SEA,DFW,2026-01-23 15:20:00,464,8415,114,Completed,6
FL0009664,AZ2424,AtlanticJet,AC00598,JFK,BLR,2026-05-28 06:41:00,784,397,304,Delayed,72
FL0009665,AZ1123,GlobalWings,AC00740,DXB,ORD,2026-03-31 02:57:00,167,3429,183,Completed,7
FL0009666,AZ7119,NovaAir,AC01186,SIN,DEL,2026-03-21 01:02:00,627,1375,238,Delayed,145
FL0009667,AZ6032,PacificAero,AC00085,DFW,ATL,2026-02-01 22:25:00,887,6747,217,Completed,2
FL0009668,AZ6300,GlobalWings,AC01107,LHR,DXB,2026-04-09 18:51:00,490,1988,186,Completed,10
FL0009669,AZ8834,AtlanticJet,AC01029,BOS,DEL,2026-03-14 23:19:00,154,6652,138,Completed,8
FL0009670,AZ1938,AeroSky,AC00331,SFO,LHR,2026-02-11 06:23:00,382,3172,96,Completed,5
FL0009671,AZ8117,AeroSky,AC00251,BLR,DFW,2026-05-09 09:16:00,243,6887,240,Completed,11
FL0009672,AZ7530,PacificAero,AC01124,BLR,SEA,2026-04-16 12:54:00,658,2975,295,Delayed,65
FL0009673,AZ1762,SkyBridge,AC00216,DFW,SFO,2026-01-04 08:52:00,276,4206,103,Scheduled,13
