incident_id,flight_id,aircraft_id,incident_timestamp,incident_type,severity,resolution_status,airport
IN0004716,FL0008710,AC00393,2026-06-19 22:26:00,Hydraulic Leak,Low,Open,MIA
IN0004717,FL0004867,AC00178,2026-05-20 09:01:00,Brake Issue,High,Open,JFK
IN0004718,FL0005096,AC00770,2026-01-02 18:53:00,Navigation Error,Medium,Open,SEA
IN0004719,FL0000649,AC00049,2026-01-25 02:11:00,Turbulence,Low,Resolved,DEL
IN0004720,FL0014777,AC00473,2026-05-23 19:23:00,Bird Strike,Low,Resolved,ATL
IN0004721,FL0005471,AC00166,2026-03-11 03:34:00,Navigation Error,Medium,Open,DFW
IN0004722,FL0005118,AC00566,2026-06-29 20:13:00,Weather Alert,Low,Resolved,DEL
IN0004723,FL0007234,AC00951,2026-04-05 07:15:00,Hydraulic Leak,Low,Open,JFK
IN0004724,FL0010139,AC00255,2026-06-26 18:18:00,Hydraulic Leak,High,Open,LHR
IN0004725,FL0012270,AC00280,2026-03-31 05:13:00,Turbulence,High,Open,MIA
IN0004726,FL0006482,AC00755,2026-05-13 02:40:00,Bird Strike,Low,Open,DFW
IN0004727,FL0002704,AC00688,2026-02-28 06:36:00,Turbulence,Medium,Resolved,JFK
IN0004728,FL0011722,AC00336,2026-01-10 15:41:00,Engine Alert,Medium,Investigating,LAX
IN0004729,FL0005388,AC00349,2026-06-09 12:14:00,Hydraulic Leak,Low,Investigating,DXB
IN0004730,FL0000371,AC01022,2026-05-03 01:05:00,Hydraulic Leak,Low,Open,SFO
IN0004731,FL0012106,AC00050,2026-06-02 04:29:00,Hydraulic Leak,Medium,Resolved,DEN
IN0004732,FL0009609,AC00788,2026-05-18 21:10:00,Bird Strike,Low,Open,DFW
IN0004733,FL0009954,AC00950,2026-04-25 06:08:00,Navigation Error,Medium,Closed,ATL
IN0004734,FL0014890,AC00920,2026-01-15 20:35:00,Hydraulic Leak,Low,Resolved,DXB
IN0004735,FL0014188,AC00033,2026-04-19 04:36:00,Weather Alert,Medium,Closed,BLR
IN0004736,FL0004637,AC00851,2026-06-01 06:14:00,Bird Strike,Low,Investigating,LHR
IN0004737,FL0005891,AC00914,2026-06-21 05:06:00,Bird Strike,Low,Open,DEN
IN0004738,FL0013440,AC00589,2026-03-31 20:49:00,Brake Issue,Medium,Resolved,LHR
IN0004739,FL0004245,AC00444,2026-04-19 11:36:00,Turbulence,High,Closed,ATL
IN0004740,FL0002970,AC00650,2026-04-11 16:25:00,Turbulence,Low,Open,ATL
IN0004741,FL0008332,AC00888,2026-03-17 21:27:00,Navigation Error,Medium,Investigating,ATL
IN0004742,FL0006086,AC00898,2026-03-24 06:20:00,Navigation Error,Medium,Investigating,SIN
IN0004743,FL0007980,AC00498,2026-06-06 20:11:00,Navigation Error,Low,Closed,SFO
IN0004744,FL0002334,AC00261,2026-02-12 07:01:00,Hydraulic Leak,High,Investigating,ORD
IN0004745,FL0008775,AC00157,2026-04-14 00:41:00,Bird Strike,Low,Resolved,BLR
IN0004746,FL0007331,AC00792,2026-06-20 10:42:00,Brake Issue,Low,Closed,SFO
IN0004747,FL0013385,AC00908,2026-03-24 18:12:00,Navigation Error,Low,Open,DEL
IN0004748,FL0011293,AC00523,2026-05-16 00:47:00,Turbulence,Medium,Resolved,SEA
IN0004749,FL0010144,AC00008,2026-06-22 18:01:00,Brake Issue,Low,Resolved,SEA
IN0004750,FL0007052,AC01135,2026-03-08 04:24:00,Weather Alert,High,Resolved,SIN
IN0004751,FL0013256,AC00161,2026-01-08 03:39:00,Navigation Error,Low,Closed,ATL
IN0004752,FL0007910,AC00644,2026-02-08 11:30:00,Bird Strike,Medium,Resolved,DEN
IN0004753,FL0004499,AC00993,2026-06-18 16:31:00,Weather Alert,Low,Open,MIA
IN0004754,FL0011934,AC00811,2026-01-16 19:29:00,Turbulence,Low,Closed,JFK
IN0004755,FL0007806,AC00511,2026-01-06 02:43:00,Navigation Error,High,Open,BOS
IN0004756,FL0005574,AC00263,2026-02-23 10:44:00,Hydraulic Leak,Medium,Investigating,SIN
IN0004757,FL0009893,AC00566,2026-05-03 16:36:00,Bird Strike,Medium,Resolved,DXB
IN0004758,FL0009838,AC01073,2026-04-26 23:30:00,Turbulence,Medium,Closed,LAX
IN0004759,FL0002371,AC00817,2026-01-23 16:19:00,Navigation Error,Medium,Investigating,SEA
IN0004760,FL0010332,AC00607,2026-06-27 05:55:00,Hydraulic Leak,Medium,Closed,DFW
IN0004761,FL0004819,AC00054,2026-05-07 03:33:00,Bird Strike,Low,Closed,DEN
IN0004762,FL0010360,AC00297,2026-06-02 15:59:00,Brake Issue,Low,Closed,JFK
IN0004763,FL0012805,AC00885,2026-05-28 16:58:00,Bird Strike,Low,Resolved,DXB
IN0004764,FL0003331,AC00890,2026-03-11 20:25:00,Turbulence,Medium,Closed,ATL
IN0004765,FL0004213,AC00533,2026-05-17 05:22:00,Engine Alert,Low,Investigating,LAX
IN0004766,FL0004356,AC00300,2026-06-06 09:55:00,Brake Issue,Low,Open,DEN
IN0004767,FL0009171,AC00990,2026-01-23 03:46:00,Turbulence,Medium,Resolved,DFW
IN0004768,FL0012188,AC00146,2026-06-11 06:42:00,Brake Issue,Medium,Closed,JFK
IN0004769,FL0007263,AC00363,2026-04-02 16:05:00,Navigation Error,High,Open,MIA
IN0004770,FL0002420,AC00240,2026-03-10 20:44:00,Navigation Error,Low,Resolved,SEA
IN0004771,FL0012158,AC00734,2026-04-02 10:18:00,Engine Alert,High,Closed,LHR
IN0004772,FL0002777,AC00440,2026-01-25 21:07:00,Turbulence,Low,Closed,ATL
IN0004773,FL0002504,AC00651,2026-05-07 07:11:00,Bird Strike,Medium,Open,ORD
IN0004774,FL0002059,AC00458,2026-05-26 17:29:00,Weather Alert,High,Open,JFK
IN0004775,FL0009306,AC00915,2026-04-03 23:13:00,Weather Alert,Low,Closed,LHR
IN0004776,FL0011816,AC00322,2026-03-18 09:00:00,Turbulence,High,Investigating,ORD
IN0004777,FL0000396,AC00326,2026-04-08 20:13:00,Weather Alert,Medium,Resolved,SFO
IN0004778,FL0013558,AC00551,2026-02-15 04:01:00,Brake Issue,Low,Resolved,ATL
IN0004779,FL0014078,AC00105,2026-02-15 13:18:00,Turbulence,Medium,Resolved,ATL
IN0004780,FL0002501,AC00292,2026-03-12 23:20:00,Turbulence,High,Open,MIA
IN0004781,FL0006407,AC00482,2026-06-13 10:18:00,Brake Issue,Low,Open,ATL
IN0004782,FL0001691,AC01127,2026-02-24 21:38:00,Engine Alert,Low,Open,BOS
IN0004783,FL0011856,AC01189,2026-05-03 14:00:00,Bird Strike,High,Investigating,ATL
IN0004784,FL0013800,AC00889,2026-03-21 08:43:00,Navigation Error,High,Investigating,DFW
IN0004785,FL0012860,AC00221,2026-04-23 22:27:00,Weather Alert,Low,Open,JFK
IN0004786,FL0009940,AC00074,2026-03-17 07:01:00,Bird Strike,Low,Open,MIA
IN0004787,FL0002096,AC00019,2026-02-01 03:36:00,Weather Alert,Low,Open,SFO
IN0004788,FL0008963,AC00797,2026-06-13 14:43:00,Weather Alert,Medium,Investigating,BOS
IN0004789,FL0002460,AC00126,2026-03-18 22:29:00,Hydraulic Leak,Low,Investigating,DXB
IN0004790,FL0011653,AC00590,2026-06-26 00:27:00,Engine Alert,Low,Closed,MIA
IN0004791,FL0000260,AC00304,2026-02-24 22:49:00,Brake Issue,Critical,Investigating,BOS
IN0004792,FL0008482,AC00261,2026-04-27 11:44:00,Weather Alert,Low,Resolved,DFW
IN0004793,FL0003983,AC00277,2026-02-16 13:35:00,Weather Alert,Low,Open,DEL
IN0004794,FL0011491,AC01089,2026-06-22 00:15:00,Engine Alert,Low,Investigating,SEA
IN0004795,FL0011047,AC00265,2026-05-18 19:42:00,Bird Strike,Low,Open,BLR
IN0004796,FL0007802,AC00075,2026-06-07 11:52:00,Weather Alert,Low,Closed,SEA
IN0004797,FL0007986,AC00597,2026-02-19 03:48:00,Navigation Error,Medium,Closed,DFW
IN0004798,FL0000862,AC00163,2026-06-19 19:38:00,Brake Issue,Medium,Open,LHR
IN0004799,FL0007717,AC00263,2026-05-20 22:39:00,Hydraulic Leak,Medium,Investigating,BOS
IN0004800,FL0003493,AC00033,2026-04-28 11:07:00,Turbulence,Low,Closed,SFO
IN0004801,FL0005579,AC00718,2026-04-04 18:17:00,Weather Alert,Low,Resolved,LAX
IN0004802,FL0010551,AC01057,2026-02-03 19:36:00,Brake Issue,High,Closed,LAX
IN0004803,FL0000899,AC01135,2026-06-05 17:48:00,Hydraulic Leak,High,Investigating,SEA
IN0004804,FL0003474,AC00618,2026-06-05 03:46:00,Bird Strike,Low,Open,ORD
IN0004805,FL0005770,AC00853,2026-06-10 10:17:00,Weather Alert,Low,Closed,MIA
IN0004806,FL0003765,AC00457,2026-02-05 02:29:00,Weather Alert,High,Open,LHR
IN0004807,FL0005693,AC00289,2026-04-13 09:34:00,Bird Strike,Medium,Closed,SIN
IN0004808,FL0012889,AC00914,2026-04-16 03:20:00,Engine Alert,Low,Open,ATL
IN0004809,FL0003253,AC00807,2026-04-20 02:23:00,Bird Strike,Medium,Closed,JFK
IN0004810,FL0006512,AC00550,2026-04-25 02:08:00,Weather Alert,Low,Resolved,SIN
IN0004811,FL0009265,AC00979,2026-03-14 09:34:00,Navigation Error,Low,Resolved,LAX
IN0004812,FL0002217,AC00918,2026-01-12 14:50:00,Navigation Error,Low,Open,LHR
IN0004813,FL0011801,AC00018,2026-04-19 15:48:00,Navigation Error,Low,Resolved,DFW
IN0004814,FL0011673,AC00793,2026-03-19 01:31:00,Engine Alert,Low,Investigating,SFO
IN0004815,FL0013385,AC00549,2026-01-07 23:50:00,Hydraulic Leak,Low,Resolved,LAX
IN0004816,FL0014654,AC00160,2026-03-31 06:25:00,Weather Alert,Low,Closed,MIA
IN0004817,FL0005628,AC00673,2026-02-09 20:42:00,Weather Alert,Low,Resolved,JFK
IN0004818,FL0012516,AC00426,2026-06-30 00:13:00,Hydraulic Leak,Medium,Closed,BOS
IN0004819,FL0008866,AC00350,2026-02-12 02:56:00,Engine Alert,Medium,Closed,DXB
IN0004820,FL0011155,AC00585,2026-01-07 08:20:00,Engine Alert,Low,Closed,BLR
IN0004821,FL0011988,AC00096,2026-02-07 09:49:00,Turbulence,Low,Open,DXB
IN0004822,FL0009923,AC00721,2026-05-28 21:00:00,Weather Alert,Low,Open,LAX
IN0004823,FL0001926,AC00484,2026-05-31 13:53:00,Turbulence,Low,Resolved,DXB
IN0004824,FL0003861,AC00749,2026-03-20 02:20:00,Weather Alert,Critical,Closed,SFO
IN0004825,FL0013030,AC01012,2026-04-10 16:25:00,Brake Issue,Medium,Resolved,DEL
IN0004826,FL0002890,AC00919,2026-05-26 22:50:00,Engine Alert,Low,Closed,DFW
IN0004827,FL0010953,AC00981,2026-03-28 02:30:00,Weather Alert,Medium,Closed,ORD
IN0004828,FL0012098,AC01060,2026-02-21 14:11:00,Hydraulic Leak,Medium,Resolved,DXB
IN0004829,FL0000305,AC00900,2026-01-25 01:01:00,Bird Strike,Medium,Closed,BOS
IN0004830,FL0004699,AC01050,2026-06-19 15:25:00,Weather Alert,Medium,Closed,SIN
IN0004831,FL0000733,AC00109,2026-02-26 19:14:00,Engine Alert,Low,Investigating,DEL
IN0004832,FL0004605,AC00803,2026-03-04 18:35:00,Brake Issue,Low,Open,DFW
IN0004833,FL0002374,AC00270,2026-06-02 01:58:00,Bird Strike,Low,Closed,DEL
IN0004834,FL0007380,AC00138,2026-04-11 17:05:00,Brake Issue,Medium,Closed,ATL
IN0004835,FL0003173,AC00407,2026-05-12 11:37:00,Navigation Error,Low,Open,MIA
IN0004836,FL0007925,AC00758,2026-06-15 20:49:00,Weather Alert,Low,Closed,LHR
IN0004837,FL0003001,AC00781,2026-03-28 10:52:00,Navigation Error,Medium,Investigating,BOS
IN0004838,FL0003031,AC00467,2026-03-16 07:31:00,Turbulence,Medium,Closed,DEL
IN0004839,FL0004571,AC00697,2026-05-18 10:21:00,Hydraulic Leak,Medium,Resolved,ATL
IN0004840,FL0002831,AC00005,2026-01-27 23:24:00,Engine Alert,Medium,Investigating,JFK
IN0004841,FL0012094,AC00613,2026-03-21 23:50:00,Bird Strike,High,Open,BLR
IN0004842,FL0005415,AC00090,2026-04-03 02:07:00,Brake Issue,Low,Closed,LHR
IN0004843,FL0010542,AC00224,2026-05-15 23:20:00,Bird Strike,Low,Resolved,DEN
IN0004844,FL0003240,AC00980,2026-04-06 23:18:00,Weather Alert,Low,Open,MIA
IN0004845,FL0008680,AC00570,2026-04-19 22:17:00,Turbulence,Low,Closed,BLR
IN0004846,FL0012206,AC00009,2026-01-13 15:46:00,Weather Alert,Low,Resolved,SFO
IN0004847,FL0007208,AC00576,2026-03-01 00:25:00,Brake Issue,High,Resolved,JFK
IN0004848,FL0005579,AC00346,2026-01-04 09:44:00,Navigation Error,Low,Closed,MIA
IN0004849,FL0008809,AC00372,2026-05-19 07:26:00,Bird Strike,Low,Investigating,BOS
IN0004850,FL0000026,AC00401,2026-01-01 10:11:00,Engine Alert,Low,Open,BLR
IN0004851,FL0004923,AC01123,2026-06-28 04:19:00,Hydraulic Leak,Low,Closed,JFK
IN0004852,FL0012055,AC00100,2026-05-14 23:30:00,Navigation Error,High,Closed,SIN
IN0004853,FL0011024,AC00048,2026-05-11 06:39:00,Turbulence,Critical,Resolved,ATL
IN0004854,FL0013241,AC00423,2026-03-04 18:00:00,Bird Strike,Low,Closed,DFW
IN0004855,FL0011690,AC00388,2026-03-29 04:35:00,Bird Strike,Medium,Open,SEA
IN0004856,FL0007043,AC00749,2026-02-28 07:37:00,Turbulence,Medium,Open,JFK
IN0004857,FL0012438,AC00906,2026-02-12 14:48:00,Turbulence,Medium,Open,DEL
IN0004858,FL0000829,AC00822,2026-05-22 21:15:00,Engine Alert,Low,Closed,JFK
IN0004859,FL0000110,AC00135,2026-02-14 11:44:00,Weather Alert,Low,Closed,SFO
IN0004860,FL0000761,AC00643,2026-04-19 16:50:00,Turbulence,Low,Closed,DEN
IN0004861,FL0010207,AC00170,2026-05-19 00:59:00,Turbulence,Low,Investigating,DEL
IN0004862,FL0011692,AC00545,2026-03-30 23:19:00,Bird Strike,Low,Investigating,SIN
IN0004863,FL0014615,AC00790,2026-06-23 06:56:00,Engine Alert,Low,Investigating,LHR
IN0004864,FL0008892,AC00846,2026-03-16 15:53:00,Navigation Error,Medium,Closed,SIN
IN0004865,FL0013414,AC01119,2026-03-03 06:45:00,Hydraulic Leak,Low,Open,ATL
IN0004866,FL0014311,AC01062,2026-03-05 10:41:00,Weather Alert,Low,Closed,SFO
IN0004867,FL0011320,AC00821,2026-01-26 01:09:00,Brake Issue,Low,Investigating,ORD
IN0004868,FL0009793,AC00993,2026-05-31 01:40:00,Turbulence,Critical,Resolved,DEL
IN0004869,FL0011701,AC00827,2026-05-23 15:21:00,Brake Issue,Low,Open,SIN
IN0004870,FL0004846,AC00511,2026-03-01 13:38:00,Hydraulic Leak,High,Open,SIN
IN0004871,FL0006460,AC00786,2026-06-10 20:48:00,Turbulence,Critical,Investigating,SFO
IN0004872,FL0007480,AC00007,2026-02-26 11:31:00,Hydraulic Leak,Low,Resolved,BOS
IN0004873,FL0000329,AC00513,2026-05-27 07:36:00,Turbulence,Medium,Investigating,JFK
IN0004874,FL0010438,AC00685,2026-03-08 19:13:00,Hydraulic Leak,Low,Investigating,ORD
IN0004875,FL0004726,AC00042,2026-06-23 06:50:00,Brake Issue,Low,Closed,ORD
IN0004876,FL0001541,AC01005,2026-02-25 05:49:00,Hydraulic Leak,Low,Open,MIA
IN0004877,FL0004337,AC00166,2026-05-09 13:42:00,Weather Alert,Medium,Resolved,JFK
IN0004878,FL0011778,AC00092,2026-04-28 15:16:00,Navigation Error,Low,Investigating,LAX
IN0004879,FL0014348,AC00283,2026-02-12 14:02:00,Hydraulic Leak,Low,Investigating,DEN
IN0004880,FL0000675,AC00500,2026-03-07 17:12:00,Bird Strike,Low,Investigating,DXB
IN0004881,FL0005436,AC00551,2026-02-13 18:24:00,Hydraulic Leak,Low,Open,ORD
IN0004882,FL0004615,AC00873,2026-03-09 21:31:00,Bird Strike,Low,Resolved,ATL
IN0004883,FL0010659,AC00585,2026-03-08 16:22:00,Bird Strike,Medium,Resolved,MIA
IN0004884,FL0004807,AC00717,2026-03-09 20:34:00,Weather Alert,Low,Investigating,BLR
IN0004885,FL0007509,AC00145,2026-04-17 18:03:00,Engine Alert,Medium,Open,LAX
IN0004886,FL0014166,AC00999,2026-04-10 03:32:00,Engine Alert,Low,Closed,BOS
IN0004887,FL0005225,AC00313,2026-04-28 05:14:00,Bird Strike,High,Closed,JFK
IN0004888,FL0013619,AC00396,2026-06-11 04:01:00,Weather Alert,High,Closed,BLR
IN0004889,FL0001063,AC00089,2026-06-21 10:58:00,Engine Alert,High,Investigating,MIA
IN0004890,FL0010382,AC00633,2026-06-17 22:41:00,Hydraulic Leak,Low,Investigating,SFO
IN0004891,FL0003240,AC00250,2026-04-05 15:24:00,Engine Alert,Medium,Closed,ATL
IN0004892,FL0011765,AC00433,2026-06-13 07:18:00,Brake Issue,Low,Resolved,BLR
IN0004893,FL0006203,AC00550,2026-04-05 00:08:00,Navigation Error,Low,Closed,LAX
IN0004894,FL0014523,AC00737,2026-05-04 13:02:00,Brake Issue,Low,Closed,MIA
IN0004895,FL0011531,AC00467,2026-04-22 04:20:00,Turbulence,Low,Investigating,JFK
IN0004896,FL0001436,AC00991,2026-01-31 12:53:00,Navigation Error,Low,Resolved,ORD
IN0004897,FL0009217,AC00101,2026-06-09 23:50:00,Brake Issue,Low,Investigating,DXB
IN0004898,FL0013910,AC00589,2026-02-10 02:21:00,Weather Alert,Low,Investigating,LHR
IN0004899,FL0005916,AC01146,2026-04-12 17:51:00,Turbulence,Medium,Closed,DFW
IN0004900,FL0001893,AC00409,2026-02-04 06:52:00,Engine Alert,Medium,Resolved,LHR
IN0004901,FL0010004,AC00130,2026-03-03 18:01:00,Hydraulic Leak,Medium,Resolved,MIA
IN0004902,FL0009831,AC00503,2026-02-20 15:43:00,Hydraulic Leak,Low,Closed,LHR
IN0004903,FL0006944,AC00650,2026-04-13 15:10:00,Bird Strike,Low,Investigating,DXB
IN0004904,FL0011959,AC00167,2026-06-05 04:53:00,Navigation Error,Low,Resolved,JFK
IN0004905,FL0005741,AC00881,2026-02-14 18:33:00,Engine Alert,Medium,Resolved,SFO
IN0004906,FL0005484,AC00288,2026-01-22 13:18:00,Hydraulic Leak,Low,Closed,JFK
IN0004907,FL0002423,AC00664,2026-03-16 06:17:00,Hydraulic Leak,Critical,Resolved,SEA
IN0004908,FL0011878,AC01133,2026-06-13 12:12:00,Weather Alert,Medium,Closed,DEN
IN0004909,FL0009801,AC00767,2026-06-18 21:31:00,Weather Alert,Low,Open,DFW
IN0004910,FL0008120,AC01194,2026-01-02 08:23:00,Turbulence,High,Investigating,SIN
IN0004911,FL0013271,AC00890,2026-06-13 06:50:00,Brake Issue,Critical,Investigating,DFW
IN0004912,FL0013223,AC00176,2026-06-03 01:32:00,Brake Issue,Medium,Open,ORD
IN0004913,FL0005051,AC00758,2026-02-21 08:07:00,Bird Strike,Low,Resolved,SIN
IN0004914,FL0014406,AC00792,2026-06-06 18:17:00,Bird Strike,Medium,Investigating,DEN
IN0004915,FL0007916,AC00342,2026-03-29 18:04:00,Engine Alert,High,Investigating,BLR
IN0004916,FL0005787,AC00248,2026-02-16 07:40:00,Turbulence,High,Investigating,ORD
IN0004917,FL0008852,AC00118,2026-05-05 23:18:00,Navigation Error,Medium,Resolved,BLR
IN0004918,FL0000593,AC01156,2026-01-21 18:25:00,Brake Issue,Low,Open,LAX
IN0004919,FL0012466,AC00303,2026-06-22 18:49:00,Hydraulic Leak,Low,Resolved,JFK
IN0004920,FL0001123,AC00740,2026-01-17 16:25:00,Weather Alert,Low,Resolved,BOS
IN0004921,FL0012951,AC00971,2026-01-18 08:49:00,Navigation Error,Low,Open,LHR
IN0004922,FL0008902,AC00766,2026-04-10 19:24:00,Turbulence,Medium,Closed,SIN
IN0004923,FL0011879,AC00799,2026-06-13 12:17:00,Engine Alert,High,Resolved,SFO
IN0004924,FL0013802,AC00511,2026-04-16 20:20:00,Navigation Error,High,Closed,DEL
IN0004925,FL0009936,AC00916,2026-04-14 15:17:00,Engine Alert,Medium,Closed,SEA
IN0004926,FL0014464,AC01144,2026-03-30 08:32:00,Turbulence,Low,Closed,DEN
IN0004927,FL0003544,AC01089,2026-03-06 03:39:00,Weather Alert,Medium,Open,DEL
IN0004928,FL0012208,AC01072,2026-04-22 13:28:00,Weather Alert,Low,Resolved,LAX
IN0004929,FL0013693,AC01066,2026-03-12 00:45:00,Hydraulic Leak,Low,Resolved,DEL
IN0004930,FL0006677,AC00534,2026-01-15 23:04:00,Weather Alert,Medium,Closed,SEA
IN0004931,FL0008556,AC00741,2026-02-04 03:49:00,Bird Strike,Medium,Open,SFO
IN0004932,FL0006439,AC00383,2026-03-24 08:35:00,Turbulence,Medium,Open,LHR
IN0004933,FL0003642,AC00250,2026-04-19 15:32:00,Engine Alert,Low,Open,DEL
IN0004934,FL0001069,AC00440,2026-05-18 03:09:00,Engine Alert,Medium,Closed,DFW
IN0004935,FL0005274,AC00741,2026-05-26 15:00:00,Turbulence,Critical,Resolved,LHR
IN0004936,FL0008120,AC01104,2026-01-31 11:48:00,Engine Alert,Low,Open,SFO
IN0004937,FL0009589,AC00899,2026-03-30 05:19:00,Bird Strike,Low,Closed,BLR
IN0004938,FL0012290,AC00496,2026-05-14 03:51:00,Hydraulic Leak,Low,Closed,SIN
IN0004939,FL0014314,AC00567,2026-02-15 11:15:00,Hydraulic Leak,Medium,Investigating,LAX
IN0004940,FL0003997,AC00263,2026-03-10 01:40:00,Weather Alert,Low,Investigating,DEN
IN0004941,FL0008446,AC00317,2026-01-02 15:35:00,Hydraulic Leak,Low,Closed,JFK
IN0004942,FL0000533,AC00166,2026-03-11 19:22:00,Navigation Error,Medium,Open,DFW
IN0004943,FL0010327,AC00773,2026-04-01 05:07:00,Hydraulic Leak,Medium,Resolved,LAX
IN0004944,FL0010344,AC00828,2026-05-27 19:24:00,Brake Issue,Low,Closed,MIA
IN0004945,FL0000794,AC00852,2026-06-16 03:32:00,Bird Strike,Medium,Open,ATL
IN0004946,FL0012607,AC00837,2026-02-05 03:48:00,Turbulence,Medium,Investigating,DFW
IN0004947,FL0003031,AC00975,2026-06-03 14:52:00,Turbulence,High,Open,SEA
IN0004948,FL0006025,AC00053,2026-06-05 19:25:00,Brake Issue,Low,Closed,BLR
IN0004949,FL0000914,AC00124,2026-06-09 22:12:00,Navigation Error,Low,Resolved,DEN
IN0004950,FL0006126,AC00510,2026-01-15 03:45:00,Weather Alert,Medium,Closed,SIN
IN0004951,FL0000623,AC00635,2026-06-22 15:49:00,Bird Strike,Low,Investigating,BLR
IN0004952,FL0012320,AC00319,2026-03-08 10:14:00,Weather Alert,High,Investigating,LAX
IN0004953,FL0011640,AC00079,2026-06-24 20:22:00,Hydraulic Leak,Low,Closed,BLR
IN0004954,FL0006354,AC00898,2026-06-28 20:12:00,Navigation Error,Medium,Open,DFW
IN0004955,FL0012664,AC00564,2026-06-21 07:21:00,Turbulence,Medium,Resolved,JFK
IN0004956,FL0009541,AC00971,2026-05-04 00:58:00,Hydraulic Leak,Medium,Investigating,DXB
IN0004957,FL0000321,AC00739,2026-06-15 10:06:00,Weather Alert,Low,Resolved,DEL
IN0004958,FL0010729,AC00028,2026-03-03 17:37:00,Turbulence,Medium,Closed,DEL
IN0004959,FL0001207,AC00112,2026-03-27 02:46:00,Brake Issue,Low,Open,DXB
IN0004960,FL0003007,AC00014,2026-02-05 18:57:00,Bird Strike,Medium,Investigating,LHR
IN0004961,FL0009268,AC00951,2026-03-11 14:25:00,Navigation Error,Medium,Closed,SFO
IN0004962,FL0008126,AC00277,2026-05-15 07:12:00,Navigation Error,Low,Open,LAX
IN0004963,FL0008199,AC00171,2026-01-17 19:17:00,Weather Alert,Low,Resolved,MIA
IN0004964,FL0009274,AC00847,2026-03-20 16:58:00,Navigation Error,Low,Investigating,DEL
IN0004965,FL0004344,AC01030,2026-04-23 13:07:00,Navigation Error,Low,Resolved,DFW
IN0004966,FL0006030,AC00431,2026-03-18 11:00:00,Turbulence,Low,Investigating,DEN
IN0004967,FL0014196,AC00416,2026-02-26 13:42:00,Engine Alert,Medium,Open,ORD
IN0004968,FL0008659,AC00312,2026-02-02 16:38:00,Weather Alert,Medium,Open,JFK
IN0004969,FL0007992,AC00761,2026-03-10 12:50:00,Hydraulic Leak,Medium,Open,BOS
IN0004970,FL0005634,AC00549,2026-04-17 17:17:00,Navigation Error,Medium,Open,ATL
IN0004971,FL0005976,AC01192,2026-01-29 10:53:00,Bird Strike,Low,Investigating,DXB
IN0004972,FL0012238,AC00098,2026-06-06 09:49:00,Engine Alert,Low,Open,DEL
IN0004973,FL0001120,AC00826,2026-03-02 05:35:00,Bird Strike,Low,Closed,ATL
IN0004974,FL0009947,AC00851,2026-06-24 02:32:00,Navigation Error,High,Closed,BOS
IN0004975,FL0003122,AC00223,2026-03-27 14:42:00,Bird Strike,Low,Closed,BOS
IN0004976,FL0012279,AC00194,2026-05-24 22:55:00,Engine Alert,High,Resolved,BOS
IN0004977,FL0000788,AC00070,2026-06-12 15:02:00,Weather Alert,Medium,Open,SEA
IN0004978,FL0011904,AC00971,2026-03-21 01:14:00,Hydraulic Leak,High,Investigating,DXB
IN0004979,FL0008712,AC00133,2026-06-23 08:27:00,Engine Alert,Medium,Open,DXB
IN0004980,FL0010165,AC00112,2026-06-11 13:19:00,Weather Alert,High,Resolved,DEL
IN0004981,FL0010022,AC00184,2026-05-09 19:38:00,Hydraulic Leak,Medium,Investigating,LHR
IN0004982,FL0001135,AC01104,2026-01-18 16:56:00,Engine Alert,Low,Open,LAX
IN0004983,FL0002216,AC00979,2026-05-27 18:31:00,Bird Strike,High,Resolved,JFK
IN0004984,FL0001581,AC00898,2026-01-09 13:17:00,Hydraulic Leak,Medium,Closed,DXB
IN0004985,FL0013854,AC01183,2026-02-19 04:42:00,Navigation Error,Low,Investigating,LHR
IN0004986,FL0014591,AC00362,2026-01-16 11:24:00,Engine Alert,Medium,Closed,LHR
IN0004987,FL0005471,AC01079,2026-01-08 23:52:00,Navigation Error,Medium,Resolved,ATL
IN0004988,FL0000092,AC01174,2026-04-08 10:26:00,Weather Alert,Low,Closed,DEL
IN0004989,FL0010035,AC00928,2026-01-18 08:05:00,Brake Issue,Medium,Investigating,SEA
